content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,一件要價上萬，賣到缺貨！被愛迪達拋棄代理商，十年做出「日本最強羽絨衣」,1.日本的運動服飾品牌DESCENTE，過去曾經是愛迪達在日本的服裝代理。在長達28年的代理權被一夕取消後，DESCENTE被迫走上開發自有品牌的道路。2.歷經大舉裁員、十年轉型，DESCENTE終於,管理,創新策略,2021/11/26,"水澤,DESCENTE,愛迪達,羽絨衣,日本"
,赴日旅客暴增520倍！國際旅遊勝地，為什麼日本人不想說英文？,疫情解封後，日本仍是台灣人的出國旅遊首選。光是今年1月，赴日人數就接近26萬人次，比去年同期暴增520倍！,國際,全球話題,2023/2/24,"日本,日文,疫情,英語"
,年終面談被稱讚，別謙虛回「沒有啦」！幫你考核大加分的5個絕招,1. 75%的員工認為，年終績效考核時，和上司面對面談話是工作中壓力最大、最緊張的部分。2. 在績效考核時投訴、抱怨同事，小心從此與主管職無緣。…靠近年末，上班族們又愛又恨的年終績效考核也近了，考核攸關,職場,,2019/12/19,"升遷,加薪,年終考核,績效"
,不用多，每月7天「開心上班」就行！前台積電內部講師：5標準，判斷工作適合度,1.很多人在求職時，都會根據過去所學來選擇工作，但在步入職場幾年後，卻總自問：我適合這份工作嗎？2.要分辨自己是否適合一份工作，可以根據以下幾點判斷：上班情緒、工作內容、職涯目標，以及工餘時間的分享與,職場,職場修練,2021/8/12,"工作,適合,職涯,轉職"
,擔心老後失智生病，退休金被子女亂用！安養信託怎麼做,當我們對於人性不抱任何希望時，信託是一個很好的工具。不管你是父母還是子女，如果擔心老後因為生病或失智，無法保管自己的金錢，都可以了解一下「安養信託」。安養信託可以是「自益型」（委託人與受託人是同一人，,生活,養生保健,2023/12/1,"退休金,安養信託,信託,退休,養老"
,查理蒙格助巴菲特成為股神的3個人生禮物：戒貪、勇氣、遠見,今年99歲的蒙格比巴菲特大7歲，他在35歲那年認識了巴菲特，兩人一見如故，並成為逾半世紀的合作夥伴。巴菲特曾說，蒙格讓他從猩猩變人類，如果不認識蒙格，他會比現在窮得多。蒙格給了巴菲特3個最重要人生禮物,財經,投資理財,2023/11/29,"投資,巴菲特,窮查理的普通常識,查理蒙格,波克夏"
https://www.youtube.com/watch?v=LYrAdq2slHw,,,,,,
https://alive.businessweekly.com.tw/single/Index/ARTL006002531,,,,,,
,健康保單、燕麥奶火鍋、肌酸旋風　瞄準體重管理者錢包 - 商業周刊第1881期 - 商周線上讀,當體重管理成為顯學，促使減重結合各領域，成為新商機。本篇文章看到國泰人壽「外溢保單」爆發，成功關鍵來自健康社群；植物奶開始流行，不只愛之味、光泉搶進，連海底撈都推出以燕麥奶為基底的鍋底；2022年起刮起「肌酸」旋風，大眾更重視運動結合飲食的體重管理模式。,全球話題, ,2023/11/30,"國泰人壽,植物奶,健康食品,健康,體重管理,保險業"
https://www.youtube.com/watch?v=bU3InS5yY0s,,,,,,
,關西最強燒鳥霸主登台　開箱十六品串燒套餐吃什麼？ - 商業周刊第1881期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,特別報導, ,2023/11/30,
,于美人離婚後領悟：平常邋遢、重要時刻才打扮...這樣的女人怎麼會有魅力,于美人在顛峰時，掉入一場浩劫，她選擇堅強，鼓起勇氣清理人生，現在不只活得漂亮，看起來更美！她說：「改變，我正在學！」以前的她，穿得很寬鬆，卻把自己綁得很牢，不願改變任何事。現在的她說：「你知道嗎？願意,職場,心靈成長,2016/4/29,"打扮,余美人,如何打扮自己,邋遢,打扮自己,于美人,于美人 離婚"
,虎航年終上看10個月，高業績的秘訣「把冷飯炒熱」,台灣虎航2023年業績大好，年終獎金最高可能發到10個月。台虎突圍關鍵，是把日本冷門城市，捧紅成熱門航點。它採行打群架策略，和需要衝業績的旅行社合作，成功創造雙贏。,財經,產業動態,2023/12/2,"花卷,虎航,岡山,台虎,日本,函館,日本航班,台灣虎航"
,健身5分鐘結束、書10分鐘看完⋯日本年輕人追求「TP值」生活，每件事都按快轉,台灣人買東西吃飯講求CP值（性價比），不過日本年輕人更重視TP值（Time Performance ）。由於日本年輕人想消化的資訊實在太多，只好把影集、音樂都加快播放速度到1.5倍、甚至2倍速，這種倍,國際,全球話題,2022/11/4,"健身,日本,閱讀,世代差異,TP值"
,死海零重力漂浮、頌缽音療　訂製專屬年終療癒小旅行 - 商業周刊第1881期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,特別報導, ,2023/11/30,
,用「0.6公分」創造1200萬美元營收！門外漢夫妻變休閒鞋新貴,1. 大學接觸到網路世界，發現線上銷售潛力無窮。 2. 從巴基斯坦皮鞋老闆，變成紐約鞋店打工仔。3. 把四分之一吋的微小差異，放大成千萬美元營收。 4. 選擇越少越快樂，信奉「極簡主義」只出一款最好的,財經,產業動態,2022/8/5,"休閒鞋,1/4吋,Atoms"
,中國信託連續八年躋身「台灣最佳國際品牌」前十大 致力數位與ESG雙軸轉型奏效　品牌影響力再獲肯定,經濟部產業發展署與全球權威品牌價值調查機構Interbrand合作之「2023年台灣最佳國際品牌」今日揭曉名單，中國信託連續八年躋身「台灣最佳國際品牌」前十大，由經濟部產業發展署主任秘書林德生（左）頒,財經,產業動態,2023/11/28,
,上下同欲者勝 - 商業周刊第1881期 - 商周線上讀,若要票選今年年度最傳奇執行長，非OpenAI的奧特曼莫屬。僅5天，他就從被董事會開除的人，強勢回歸，並重組董事會。主導開除他的董事，竟成為第12位簽名支持他回歸的人，並發文深表悔意。本期封故深度解析，奧特曼是怎樣的人？沒有直接持股的他，憑什麼逆轉勝？,總編輯的話, ,2023/11/30,"奧特曼,OpenAI,AI,政變"
,李長榮養接班梯隊》台灣首位女化工廠長，10年待5單位練本事 - 商業周刊第1838期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,商周ESG, ,2023/2/2,"李長榮化工,人才,半導體"
,不用多花錢，讓家裡衣櫃成為「精品櫥窗」！2招辦到,1.衣櫥是一個人的生活切片，會隨著生命階段、心情及外在環境改變。若生活型態變了，衣櫥的組成也需要跟著調整。2.整理衣櫥有2個重點：衣櫥徹底清潔、衣物維修保養。前者讓倉庫變寶庫，讓衣櫥回歸「精品店」樣貌,生活,時尚藝文,2022/1/28,"變形,衣櫥,毛衣,衣櫃,毛球,衣架,整理"
