content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,近大陸冷氣團等級！這天起3波東北季風接力 降雨趨勢一圖看懂,3波東北季風接力，首波28日來襲影響至29日，31日跨年再迎一波，接近大陸冷氣團等級。跨年夜晚至元旦清晨最低溫，中部以北、東北部14至16度，其他地區17至18度。至於元旦曙光，東半部多雲短暫雨，得碰,焦點,時事分析,2023/12/28,"天氣, 元旦, 跨年, 低溫, 氣象局"
,隆重開箱！中國信託「CTBC 168 Studio」全新開幕 3D個人分身體驗虛擬分行金融服務,中國信託秉持持續創新精神，於臺北市南港區中國信託文薈館全新打造金融業唯一兼具開放民眾參觀及提供產業夥伴共創交流與創新業務孵化的多功能場域「CTBC 168 Studio」今（27）日正式開幕，「虛擬分,財經,產業動態,2023/12/27,
,AI PC是什麼？宏碁爆出單日成交量14萬張，一次看懂夯什麼,AI PC近來成為資本市場最熱焦點，電腦大廠宏碁2023年12月就因此話題，至12月27日止，股價大漲約56%。其他包括華碩、仁寶等相關概念股近一個月也都飆漲。2024年號稱將是AI PC元年，但，到,財經,商業趨勢,2023/12/28,"華碩,微星,技嘉,AI PC定義,AI PC,AI PC筆電,宏碁,AI PC是什麼"
,小確幸變大卡債！年輕人卡債爆增，「財務逃避」惹的禍,歐美2、30歲的年輕人，正成為新一代卡奴！原因在於，他們的「財務逃避」症狀越來越嚴重。千禧一代的平均信用卡債務大增近3成，Z世代的平均信用卡債務更飆升4成。,國際,全球話題,2023/04/21,"信用卡,小確幸,卡債,財務,Z世代"
,雙北青年、台商、大學湧進，桃園翻身「脫北」樂園 - 商業周刊第1724期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,地產風雲, ,2020-11-26,"桃園,航空城,返鄉桃園,桃園八德,桃園房市,青埔高鐵特區,台商回流,桃園市"
,馬斯克的媽好潮！意外變成銀髮超模：「我71歲，卻是這輩子最搶手的時候」,我 15 歲時，他們告訴我模特兒生涯到 18 歲就會結束，如今我 71 歲了，卻是我這輩子最搶手的時候。我學到，天無絕人之路，你隨時可以另訂計畫。有件事我很確定，那就是我的人生越來越精彩。所以我說 7,生活,時尚藝文,2020/06/04,"銀髮,模特兒,超模,營養師,馬斯克"
,平均2年挑戰不同領域，新壽董座魏寶生工作越換越好2心得 - 商業周刊第1865期 - 商周線上讀,今年上半年虧損逾一百億元的新光人壽，新董座魏寶生改革任務艱鉅。其實65歲的他，職涯經歷逾40年，換過至少18份工作，平均2年多就挑戰不同領域，堪稱換過最多次工作的金融業高層，管理的事業規模也越來越大。到底他是怎麼辦到的？一起來看他的心得分享。,人物特寫, ,2023-08-10,"魏寶生,換工作,新壽,轉換跑道"
,侯友宜專訪：為何中國不談　我們就不動作 - 商業周刊第1885期 - 商周線上讀,國民黨總統參選人侯友宜談兩岸與國際地位：兩邊要坐下來談，不能只講一個「循WTO原則」，為什麼對方不跟我們談、我們就不動作呢？大家會把ECFA擴大成政治議題，但也可以把它縮小成經濟議題。雞蛋要放在很多籃子，大陸也是一個。國際地位要靠自己爭取，很多事就是坦誠，總統又不是比口才。,封面故事, ,2023-12-28,"ecfa,侯友宜,CPTPP,國民黨,總統,兩岸,塭仔圳"
https://www.businessweekly.com.tw/Archive/Article?StrId=7009379,,,,,,
,柯文哲專訪：缺工用人頭稅管　台積電是全民割血飼鷹 - 商業周刊第1885期 - 商周線上讀,民眾黨總統參選人柯文哲看缺電、缺工：供電不是宗教信仰問題，以前我也反核，可是半導體產業能轉彎嗎？分類、總額、管制解缺工題，用人頭稅就好。學校該退就退，每個水門要控制。兩岸問題不是海峽兩岸，是太平洋兩岸，這樣想才能通。台積電是意外，是全民割血飼鷹，台灣已經是荷蘭病了。,封面故事, ,2023-12-28,"台積電,ecfa,CPTPP,柯文哲,大巨蛋,兩岸"
