content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,下班後做瑜伽、學英文、烹飪...成功的人怎麼做到「越忙越有時間」？,Stacy 白天是個大企業的資深行銷企劃，去年因為公司組織重整，多數員工遭裁員，加上公司開發的產品銷量下滑，所以Stacy有極大的危機意識，下班後，想提升自己的能力，或透過興趣來轉換職涯方向。聽起來好,職場,職場修練,2021/03/21,學英文
,使菁英準時下班的習慣，為何是嘆氣、不用大水杯、打斷工作？ - 商業周刊第1865期 - 商周線上讀,常被工作追著跑？加班加不完？學學5%菁英準時下班術：辦公室不放置超過500毫升水杯，而是養成需要水，就起身習慣，積極與他人互動、也避免不停工作，藉由動動身體提升效率；他們獨自工作時經常嘆氣，藉由深呼吸穩定身心，對大腦和精神平靜有正面效果；菁英也巧妙利用「中斷工作」，減少不必要的作業興奮，休息後，反能集中精神繼續工作。,商周書摘, ,2023-08-10,"菁英,加班,高效率,上班,辦公,時間"
https://podcasts.apple.com/tw/podcast/%E5%95%86%E5%91%A8%E8%AE%80%E6%9B%B8%E6%9C%83-%E5%A6%82%E4%BD%95%E6%88%90%E7%82%BA%E6%9B%B4%E5%84%AA%E7%A7%80%E7%9A%84%E6%80%9D%E8%80%83%E8%80%85-%E9%A0%98%E5%B0%8E%E5%AD%B8%E5%A4%A7%E5%B8%AB%E5%B9%AB%E4%BD%A0%E6%8F%9B%E4%B8%8A%E6%88%90%E5%8A%9F%E8%80%85%E7%9A%84%E8%85%A6%E8%A2%8B/id1537748440?i=1000638621491,,,,,,
,台灣瘋買讓「鋼鐵香蕉」訂單爆增！ 日商po趕工影片納悶：你們想要怎麼使用它,日本廣島IRON FACTORY IKEDA公司販售的「鋼鐵香蕉」在台灣網路爆紅，日本廠商收到大量來自台灣的訂單。「香蕉鐵鎚DX」其實是一支外觀長得像香蕉的鐵鎚，不僅標榜可於攝氏1千度環境下使用，還可,國際,全球話題,2023/12/15,日本
,台積電曾包下這裡當宿舍　全台最大循環住宅為何招租卡關？ - 商業周刊第1883期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,封面故事, ,2023-12-14,
,他不是財團企業，清大退休教授李怡嚴捐畢生積蓄8500萬、加碼再捐6萬藏書給圖書館,國立清華大學前教務長、物理系退休教授86歲李怡嚴將新台幣8500萬元及唱片等畢生積蓄捐給清大。捐款將協助3年內的新進教授採購儀器設備與資料庫、設立實驗室。並撥給清大物理系用於學術交流、人才培育。李怡嚴,焦點,時事分析,2023/12/15,"清華大學, 清大"
,戶頭曾只剩35美元、罹憂鬱症...29歲當上紐約視覺藝術學院講師！一個屏東女孩的奮鬥故事,她出身屏東鄉下的單親家庭，外表瘦弱、聲音纖細，但她的身體裡卻住著一個不循常規、風格強烈的設計精靈。從4歲時她第一次拿到畫筆，在白色的圖畫紙上塗鴉開始，她就注定展開一場追尋夢想的旅程。她無畏外在環境的不,職場,心靈成長,2018/05/29,"憂鬱症,紐約,美元,戶頭"
,職場上最值得學習的同事，都具備4種特質：不和別人比較，更懂得「愛自己」,真正值得我們學習的人，往往是一個「愛自己」的人。他們不會輕易的拿自己和別人比較，不被外在的聲音影響。真正害我們停滯不前的，不全然是環境，而是「自己」。有時候，不去在意做一件事有沒有用、會不會成功，反而,職場,職場修練,2023/12/13,"職場,學習,成長,特質"
,對人生有益的朋友：不只醫生、律師，3種人一定要結交,不斷的吸取養分、打理好自己的人脈大樹，絕對是目前的迫切任務，千萬別等到火燒眉毛時才望洋驚嘆，那既於事無補又毫無意義。每個人的人脈關係都不一樣，但以下7種人，會直接關係到你人生和事業的品質。,職場,心靈成長,2023/12/11,"交友,人生,健康,人脈,職業"
https://www.businessweekly.com.tw/careers/blog/3014127,,,,,,
https://www.youtube.com/watch?v=Ej6uDQ_JZoQ,,,,,,
,獨家專訪寶可夢公司亞洲總舵手：唯一要成長的只有粉絲數 - 商業周刊第1883期 - 商周線上讀,寶可夢中心台北店開幕，商周獨家專訪寶可夢亞洲事業本部董事福永晉，他剖析寶可夢公司中心思想：讓所有人都能體驗、樂在其中。並不是先考量預算，只要有趣，一億、兩億日圓也可以做做看。有些事會比投報率更重要，如果只在預算內行事，不會超越想像。,封面故事, ,2023-12-14,"寶可夢,皮卡丘,卡牌,ip,動畫"
,收集、培育、對戰、交換　寶可夢「十歲男孩」世界觀擄獲玩家 - 商業周刊第1883期 - 商周線上讀,寶可夢的成功關鍵，不在於一開始就討好所有玩家，反而是鎖定核心受眾：所有時代的十歲男孩。寶可夢遊戲的4大元素——收集、培育、對戰、交換，除了鎖定十歲男孩量身定做，也依循著這個標準，掌握普遍的遊戲心理需求，且對新手友善、好上手，讓它能受到不同世代喜愛。,封面故事, ,2023-12-14,"寶可夢,卡牌,桌遊,動畫,任天堂,遊戲"
,2024總統大選》候選人「民生問題」政見總整理，誰能解決少子化、長照危機？,面對「少子化是國安危機」，台灣將邁入超高齡社會、長照體系該怎麼因應等問題，2024總統大選國民黨候選人侯友宜、民眾黨候選人柯文哲、連署參選人郭台銘、民進黨候選人賴清德等4人，各提出哪些政見因應？生育／,焦點,時事分析,2023/12/14,"2024總統大選,國民黨,改變世界的一票,民眾黨,總統大選,民進黨"
,2分鐘就看完一集霸道總裁劇　中國微短劇App攻美超車TikTok - 商業周刊第1883期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,中國焦點, ,2023-12-14,
,特斯拉Powerwall來了！售價特色一次看，誰的家裡該放一台,電動車大廠特斯拉（Tesla）13日宣布家用儲能產品Powerwall在台上市，即日起台灣消費者可以在特斯拉官方網站登記訂購並申請安裝Powerwall，主要瞄準住宅、小型企業備援用電需求，甚至可調控,生活,,2023/12/14,"Powerwall,儲電,用電量,特斯拉,太陽能"
,經典威士忌品牌 Johnnie Walker 舉辦2120奢饗未來視 透過頂級藍牌 穿越未來100年 在風味疆界中持續超越已知 無盡探索,味覺記憶，是指在腦海中尋找回憶中的味道經驗。Johnnie Walker 2120奢饗未來視，透過精湛的工藝與創作，帶領與會佳賓一同超越已知，並探索無盡的極致美味。Go Beyond，讓頂級Blue ,生活,時尚藝文,2023/12/06,
,竹科工程師花21年爬完百岳！40歲棄高薪轉當高山嚮導，他說：讓自己快樂,現為高山嚮導的黃政豪，就學時在美國唸軍校，卻因為軍校理念與個人價值觀不符，在大四畢業前決定放棄學業。回台灣後，黃政豪成為一名竹科工程師，甚至還曾派駐矽谷。但中年後覺得工程師的生活讓他不快樂，毅然決然辭,職場,職場修練,2023/01/07,"轉職,高山嚮導,人生下半場"
,王牌房仲50歲退休，放著跑車不開，改當公車司機：每天6點起床，被人需要才快樂,房地產工作時期的老長官娶媳婦，喜宴上，驚覺自己的輩分老了許多，不過能看到多位昔日老同事，滿是開心。喜宴還沒開始，天南地北的聊著，重溫昔日情，很令人興奮。財哥走過來，用他沙啞的嗓音跟大家問好，我嚇了一跳,職場,職場修練,2018/04/10,"跑車,房仲,司機,公車"
,該如何減少壓力找回快樂？黑幼龍：只洗「今天的盤子」,活在今天的方格裡我有一位朋友，在一般人眼中，可以算是功成名就，但是在他風光的外表下，卻有著不為人知的煩惱－令人徹夜難眠的胃痛。因為他的父親是胃癌病逝，所以他不得不抽出時間，戰戰兢兢去醫院檢查，結果醫生,職場,心靈成長,2015/04/28,"找回快樂,減少壓力,幼龍,如何減少壓力,黑幼龍,減低壓力,如何減少"
https://www.youtube.com/watch?v=EHizED9LNDI,,,,,,
,躍上《紐時》人氣雪景溫泉：開湯逾300年，江戶領主最愛療養地 - alive - 商業名人的生活美學,秋田縣乳頭溫泉鄉鶴之湯的名字，其實來自有點詩意的傳說。古時候獵人發現一隻負傷的仙鶴，仙鶴飛進溫泉裡，身上的傷竟奇蹟似痊癒。最後，仙鶴的結局不得而知，但,"
                    旅行
                    
                        Travel
                    
", ,2015/12/03,"日本,乳頭溫泉,溫泉,秋田,風呂,鶴之湯"
,天氣好冷！正式場合「能不能」穿羽絨外套？寒流穿搭的7個迷思,每逢天冷或到寒冷地區出差時，總是會產生各種因為「穿太多」而衍生的形象地雷。本文整理了7個禦寒穿搭地雷，讓你不論天氣再冷，都能游刃有餘地維持專業俐落形象。…「在客戶面前穿外套時，因為裡面的衣服太厚，外套卡,職場,職場修練,2020/12/14,"保暖,陳麗卿,穿搭,禦寒"
,2024總統大選》候選人「勞動」政見總整理，誰能解決台灣低薪、缺工問題？,2024總統大選只剩3個月，最受矚目的4位候選人，民眾黨候選人柯文哲、國民黨候選人侯友宜、連署參選人郭台銘、民進黨候選人賴清德，針對與國人生計息息相關的勞動待遇、產業缺工議題，提出哪些政見？,焦點,時事分析,2023/12/14,"勞工,郭台銘,柯文哲,總統大選,侯友宜,民進黨,2024總統大選,民眾黨,國民黨,候選人政見,賴清德"
,新創出海1》在彰化老街市小試點、做「黑手工作」，它的電動單車平台登歐洲第一 - 商業周刊第1863期 - 商周線上讀,一百多萬人口、一千多輛共享單車，對這個小規模市場，你能有什麼想像？運點科技這群年輕團隊，從彰化出發，用一千六百多輛共享單車的經驗，成為歐洲第一大電動自行車管理平台。他們究竟如何做到？為什麼明明市場最大機會在歐洲，卻決定從台灣開始？一起來看這家新創故事。,封面故事, ,2023-07-27,"運點科技,共享單車,電動自行車,凱智綠能,彰化,軟硬整合"
,當「團寵」！中國年輕人開始瘋跟老年團旅遊，吸引力在哪？,參加低價旅行團感受老年人的正能量、成為老年旅行團中的團寵、接受長輩們餵食等現象，成為中國社交媒體上的熱門話題。近期有越來越多年輕人加入老年旅行團。這個現象與消費動能降低的大環境有關，老年旅行團的普遍低,國際,趨勢中國,2023/12/13,"旅行團,導遊,旅遊,年輕人,低價旅行團"
,從中國封殺藝人轉身食品CEO，杜汶澤的辣味人生 - 商業周刊第1792期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,特別報導, ,2022-03-17,"杜汶澤,香港,雨傘革命,全聯,nft"
,「中國電動車是轉型機會之地」連接器大廠首談赴中上市2效益 - 商業周刊第1883期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,產業風雲, ,2023-12-14,
,沒有台灣就沒有Nike！》40年前，斗六小鎮上的兩杯茅台  成就Nike兆元王朝,敬我們的台灣朋友！鬆餅運動鞋（編按：Nike獨創的熱門鞋種）擁有獨一無二的外鞋底和枕頭般舒適的中底減震墊，售價又低於市場行情（24.95美元），前所未見地擄獲大眾的想像力。不只感覺起來不一樣，或穿起來,財經,焦點人物,2016/06/30,"斗六,六小,Nike,小鎮"
,創造智慧好息，決戰2024升息末端高利率常態時代,貝萊德投信行銷資訊股神巴菲特曾經說過：「如果你無法找到睡覺時也能賺錢的方法，你將工作到死為止。」他告誡投資人，不能只靠工作來得到收入，必須學著錢滾錢、讓金錢為投資人創造收入，才能實現財務自由。被動收入,財經,投資理財,2023/12/06,
,亂吃的錯？癌症成本世紀青年流行病，正侵蝕全球經濟 - 商業周刊第1859期 - 商周線上讀,大讀世界是一整套深度特別報導，由全球《金融時報》記者聯合運作，以長篇深入原則，探討國際、科學或商業領域等關鍵議題。本期探討青年罹患癌症的機率在近三十年攀升的現象，為什麼會發生這樣的事？請看商周的編譯。,金融時報精選, ,2023-06-29,"癌症,免疫系統,肥胖,腫瘤,新陳代謝"
,他做出「蛋黃酥界愛馬仕」全台瘋搶！做麵包找到人生志業，陳耀訓從飆車仔變世界冠軍 - alive - 商業名人的生活美學,早上7點，天方微白，坐落在民生社區的「陳耀訓．麵包埠YOSHI BAKERY」廚房卻早已在騷動，神情專注的十多人分別站在不同的生產線，從發酵、攪拌、揉,"
                    風尚
                    
                        Style
                    
", ,2023/07/09,"美食,麵包,林秀娟,陳耀訓"
,台灣選手穿它跑5千公里　爆紅夾腳拖小廠解密 - 商業周刊第1773期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,焦點新聞, ,2021-11-04,"母子鱷魚,德成鞋業,夾腳拖,超級馬拉松,羅維銘,台塑,MIT"
,德國直擊》賓士反攻特斯拉老巢，解放雙手的「真自駕車時代」揭幕 - 商業周刊第1858期 - 商周線上讀,自駕車進入新紀元，第1輛解放雙手「真自駕車」德國上路！百年賓士如何跑贏特斯拉？不僅首獲自駕L3國際認證，也將獲准在美國販售。商周前進德國，直擊L4無人自駕停車服務，再前往有500個足球場大、逾30種模擬道路的賓士測試中心，最後到變軟體中心的百年製車基地。,產業風雲, ,2023-06-21,"賓士,德國,特斯拉,馬斯克,自駕"
,曼谷精品旅店先鋒遭好友背叛！葉裕清：想蓋一棟喜歡的房子做句點 - 商業周刊第1882期 - 商周線上讀,設計師葉裕清，曾打造曼谷精品旅店The Eugenia，被《曼谷郵報》列入年度百件大事，西門町amba意舍飯店和圓山MAJI MAJI集食行樂廣場也是他的作品，人生三分一在曼谷度過，熱愛旅行、美食、烹飪的他，卻在退休前遭遇疫情、曼谷第2間旅館被朋友盜賣，人生接連打擊，他為何選擇開期間限定私廚、蓋人生最後一間屋子？,封面故事, ,2023-12-07,"曼谷精品旅店The Eugenia,設計師葉裕清,Cabochon Hotel & Residence,西門町amba意舍飯店,圓山MAJI MAJI集食行樂廣場,私廚,葉宸"
,自律可以練習，重點是要持續！第一名模生活簡單的自律哲學,1.從小養成的自律性格、獨自海外求學的經驗，也延續到後來林志玲面對工作的態度。2.和運動一樣，自律也是可以練習的，重點是能持續，而不是一下子給自己無法負荷的訓練。3.伴隨著自律而來的是「自覺」和「自我,職場,心靈成長,2022/07/28,"簡單,優雅,林志玲,自律"
