content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,外派東南亞趁黃金5年！過來人薪資翻漲近6倍，工程師、人資都搶手 - 商業周刊第1867期 - 商周線上讀,台灣薪資成長緩慢，去年平均調薪僅3.7％，扣掉通貨膨脹，等於沒調；反觀東協主要國家，薪水動輒雙位數成長。當東南亞拚科技業，科技人才比以前更搶手。以馬來西亞為例，今年第2季有逾10萬職缺找不到人。現在是台灣人才外派東南亞的最好時機嗎？有哪些該注意的事項？請看商周的報導。,封面故事, ,2023-08-24,"東南亞,外派,高薪,文化差異"
,離開15年老東家，1個月就成功轉職...年近50業務主管的體悟：不管換不換工作，每年都該投履歷,一位中年女性，年近50大關，離開傳統產業，待業半年之後，要開始求職，才發現其實自己並不如想像中的自信，擔心年華老去、價值不再，比社會新鮮人還張惶失措，但是她想盡辦法，透過各種人脈，終於脫穎而出。在這一,職場,職場修練,2018/08/02,"東家,轉職,業務主管,換工作"
,中年轉職，面試前你一定要做兩件事！才能「一試就上」,面試就像上戰場，即使你是經驗豐富的職場老將，沒做好縝密準備，中年求職仍可能被處處打槍。…認識小宜10年了，這幾年之間她做了幾次職涯跑道的轉換，進的都是一流的國際性公司，職位更是步步高升。小宜在台灣是一般,職場,職場修練,2019/11/14,"求職,孫子兵法,面試,轉職"
,台積電喊卡，聯發科、聯電還在辦　雙首長制是救星或幫倒忙？ - 商業周刊第1885期 - 商周線上讀,全球晶圓代工龍頭的雙領袖制度暫時告終。但，台積電使用此制度後的幾年，聯發科、聯電、研華、華碩、和碩、統一、勤美等不同產業的龍頭，也都紛紛導入雙首長、甚至多首長制度。可是，如果雙首長制這麼好，台積電為什麼要回歸單首長？但，雙首長制若不佳，近年又為什麼有這麼多人效法，且研究也認為此制度確有其功效？,焦點新聞, ,2023-12-28,"台積電,魏哲家,劉德音,雙首長制,接班"
,于美人「讓好事發生」的單身一千天告白 - 商業周刊第1504期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,封面故事, ,2016-09-08,
,AI續熱？黃金看漲？ECFA結束？3大議題、11個問題全解惑 - 商業周刊第1884期 - 商周線上讀,商周整理2024年最重要的3大議題，地緣政治、經濟趨勢和投資布局，解答ECFA會不會被取消、俄烏及以巴戰會打多久、台灣總經及產業展望、黃金及股匯債等各資產的布局、AI是否會繼續熱等議題。,封面故事, ,2023-12-21,"2024,台灣,地緣政治,投資,AI,通膨"
,美基金管理巨頭首席分析師阿梅達：擔心企業獲利，債比股有吸引力 - 商業周刊第1884期 - 商周線上讀,美國基金管理巨頭MFS首席分析師羅伯特．阿梅達，對2024年投資配置看法，他表示企業營運成本並未降低，資金利率、原物料、勞動成本都在高點，因此能存活下來的企業值得布局。但當前股票估值過貴，企業未來獲利能力會慢慢被吃掉，相較之下，債券市場較具有吸引力。,封面故事, ,2023-12-21,"投資,債券,美國大選,股票"
,棒球／昔日封鎖日韓全台爆紅 張誌家驚傳過世享年43歲,1月2日傳出曾經效力日本職棒西武獅、中華職棒La New熊隊的投手張誌家，因心肌梗塞過世，享年43歲。他在2001年世界盃打響知名度，接連封鎖南韓、日本隊，也為自己爭取到一紙來自西武的合約，展開旅日生,焦點,時事分析,2024/01/02,"棒球,職棒,張誌家"
,不只胸痛　這狀況也恐是心臟問題 - 商業周刊第1841期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,良醫問診, ,2023-02-23,"心臟病,胸痛,心肌梗塞,主動脈剝離,心血管疾病,高血壓,猝死"
,日本能登7.6強震增至6死 3.3萬戶停電 90多歲老人、青少年被房屋壓死,日本元旦當天下午，石川縣能登半島發生規模7.6極淺強震。強震亦引發海嘯威脅，當局已針對本州西部沿海9個縣發布撤離令。當局警察廳公布截至2日凌晨5點，死亡人數增至6人。道路受損導致醫療救援工作受到阻礙。,焦點,時事分析,2024/01/02," 石川, 海嘯, 地震,日本"
,能登才被警告群震頻繁！專家疑地下水使斷層滑動釀災 恐會有更多地震,日本能登半島自2020年底開始大小地震不斷，元旦最新發生規模7.6強震。專家分析地震原因恐怕和深層地下水上升造成斷層滑動有關，且警告恐怕會有更多地震。,國際,全球話題,2024/01/02," 石川,日本, 海嘯, 地震"
,Google AI通過醫師考照！不只救醫護荒、還幫化療病人 - 商業周刊第1885期 - 商周線上讀,當AI通過專業醫學執照考試，將會如何改變我們的生活？中國醫藥大學附醫是亞洲首家導入Google Med-PaLM 2大型語言模型應用的醫學中心。該AI在2022年成為第1個通過美國醫學執照﹙USMLE﹚考試的AI，2023年正確率更提高到87％。中醫大此次引進，會先用於「客製化癌症治療指引」與「化療問答集」。,科技風雲, ,2023-12-28,"Google,AI,醫師,ChatGPT,中國醫藥大學,醫療,癌症"
,為何富不過三代，貧窮卻能延續三十代？看懂讓人匱乏的「隧道效應」,1.人在有壓力、急迫等匱乏情況下，通常只能看見很立即、短淺的事物上，難以長遠思考，這種現象稱為「隧道效應」。2.貧窮之所以難脫身，其實和隧道效應有關。掙錢過度疲累，眼前可想到立即紓壓的事情常是抽菸、喝,管理,,2021/12/06,"職場管理,麥當勞,貧窮延續三十代,隧道效應,企業經營,決策"
,瑞昱攜手文偉、元鈦科技　「贏」向ESG挑戰創新之路,面對全球淨零減碳潮流，台灣半導體產業協會發佈產業減碳路徑白皮書，以2020年溫室氣體排放量為基準，於2030年實現絕對減排10%（BAU減量40%），並於2050年達到淨零排放目標，成為產業共同努力目,財經,,2023/12/19,"碳焦慮,水冷散熱,淨零減碳,ESG"
,2024總統大選唯一「企業家民調」：理想總統出爐，誰在CEO心中治國能力第一？,商業周刊公布2024總統大選唯一企業家民調，總計515位企業家填答，產業涵蓋傳統製造業、科技業、服務業、金融業，填答企業市值逾7兆元！比起戰爭，他們最在意的候選人政見，第一是經濟政策，第二是供電穩定，,焦點,封面故事,2023/12/27,"缺電,2024總統大選,賴清德,柯文哲,民調,侯友宜,兩岸,ecfa,九二共識,總統大選,CPTPP"
,2024總統大選唯一「企業家民調」：理想總統出爐，誰在CEO心中治國能力第一？,商業周刊公布2024總統大選唯一企業家民調，總計515位企業家填答，產業涵蓋傳統製造業、科技業、服務業、金融業，填答企業市值逾7兆元！比起戰爭，他們最在意的候選人政見，第一是經濟政策，第二是供電穩定，,焦點,封面故事,2023/12/27,"缺電,2024總統大選,賴清德,柯文哲,民調,侯友宜,兩岸,ecfa,九二共識,總統大選,CPTPP"
,這間無圍牆大學比哈佛還難進，它周遊7國來台開課，為何是學謙虛？ - 商業周刊第1848期 - 商周線上讀,商周直擊美國密涅瓦大學來台開課現場，這座無圍牆大學錄取率僅約1％，比哈佛、史丹佛還低。逾50國學生畢業前固定造訪台北，並與在地新創、創業家交手；不只全線上授課，更打破科系藩籬，只鎖定：解決問題，培育創業家精神。,教育線上, ,2023-04-13,"密涅瓦大學,創業,創新,地緣政治,網飛,哈佛,領導者"
,「她在台灣可能是台大醫科，就浪費一個天才」蘇姿丰父親如何教養出年薪最高女企業家 - 商業周刊第1862期 - 商周線上讀,蘇姿丰的爸爸蘇春槐接受商周專訪，談他與孩子的關係，以及他的教育理念。一起看她從學習階段到IBM、AMD，再到合作台積電，以及現在與輝達黃仁勳競爭之路。,封面故事, ,2023-07-20,"蘇姿丰,蘇春槐,amd,台積電,黃仁勳"
,如何判斷一名員工的潛力？職場上最有價值的五個特質,從公司治理的角度來看，找到最有潛力的員工積極培養是重要的策略之一，那麼，如何判斷一名員工的是否具備潛力？作者提出五個評估角度，最重要的是「專業性」。…今年很難，尤其是對於企業管理者而言。為了度過這段艱難,管理,領導馭人,2020/10/21,"人格特質,抗壓性,主動學習,專業度"
,黃仁勳的3個職涯建議：愛你所做、專注當下、接受磨難,輝達從瀕臨破產到市值衝破一兆美元，明星CEO黃仁勳就靠三個關鍵職涯思維，分別是：熱愛你的工作、享受當下、持續學習。雖然聰明的腦袋很多，但想成為傑出的領導人，需要培養恆毅力，因為偉大的事物要成真，都必經,財經,焦點人物,2024/01/01,"AI,Nvidia,黃仁勳,輝達"
,"Adobe捧6,000億元收購它　超級設計平台竟出自20歲輟學生 - 商業周刊第1885期 - 商周線上讀","12月18日，全球最大圖像處理軟體公司Adobe斥資200億美元的購併案，在英國、歐盟反壟斷監管下宣布破局。它想買的這家公司是什麼來頭？背後創辦人竟是一個沒有背景、大三就輟學的學生，11年打造出價值200億美元（約合新台幣6,200億元）的企業，他怎做到？",國際焦點, ,2023-12-28,"Figma,Adobe,協作,社群,設計"
,海底撈店長，月收入可達50萬！核心競爭力不是火鍋，是共好的「師徒制」,編按：中國海底撈火鍋店，以特殊「師徒制」獎勵制度提升店面平均競爭力，以店長為例，一個月薪水加上獎金，最高可以領50萬元新台幣，文中以中國火鍋店為例，所以金額計算單位皆已經調整為新台幣，方便閱讀理解。,國際,趨勢中國,2019/09/24,"服務業,海底撈,月薪,工資,企業文化"
,大編譯轉做兒童新聞、外商主管開兒童邏輯課...中年找不到工作，就發明工作！,我最怕一種中年人，還不到退休年齡，卻被提早退休，可是退休金不夠養老，求職但四處碰壁，怎麼辦？他們就會想，既然失業，就去創業吧！因為--「別人不給我工作，我就給自己工作吧！」問題是，在台灣有一個說法，每,職場,職場修練,2019/08/30,"找工作,外商,中年"
,有一筆獎金，買什麼最不浪費？真正浪費的只有這兩項,1.聰明消費的第一個大原則，就是花錢去學東西。這筆錢越年輕花越划算（在安全的前提下），因為你的「報酬期」越長。2.投資自己的腦袋是最好的投資。扣掉這項，我認為第二個該花錢的地方就是「開創事業」，推動「,財經,投資理財,2021/09/17,"創業,買房買車,負資產,自我投資"
,給帶人主管：新的一年，多說「兩個字」，團隊向心力厚一層,1.「我來！」是排球隊的特別文化，每逢球來，球員在上前接球時，總會喊出這句，其他隊員聽到後，就會全然信賴隊友，提前卡位，迎接下一個動作。2.這一句簡單的喊聲，意味著發話者願意承接挑戰，其他人也可以放心,管理,領導馭人,2022/01/06,"信任感,當責,團隊,員工,向心力,帶人"
