content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,中高齡退休族重返職場，有機會領錢！壯世代就業獎勵怎麼領？申請資格、方法一次看,勞動部為鼓勵中高齡退休族群重返職場，正研擬推出「55Plus壯世代就業促進措施」的現金獎勵，2024年1月上路。55歲以上失業勞工或退休人士，只要穩定就業超過一定時間，有機會領錢。勞動部預計號招10萬,焦點,時事分析,2024/01/02,"壯世代就業獎勵,缺工,退休族,中高齡,退休金"
,65歲富婆，才十年就花光上億退休金！如果能重來，她絕不再犯這件「蠢事」,許多人夢想著退休之後可以過著無憂無慮的日子，但若不能合理「花錢」，那麼你的生活恐怕未必能稱心如意，甚至可能要重返職場。…當你一開始翻閱此書，看到「蠢事」兩字，你可能認為在某個時刻我會用手指指著你、威嚇你,財經,,2020/07/22,"退休金,消費習慣,退休規劃"
,65歲退休、平均餘命81歲：一個公式算退休金需要多少,「你不理財，財不理你」，或許你早已意識到這一點，卻總是欠缺行動力。也許你已訂立了理財目標，卻不清楚這有沒有符合不同人生階段的需求：一個人18歲初出茅廬的期待，會與他65歲準備享受退休生活需求一致嗎？「,財經,投資理財,2023/10/30,"避險,保險,退休金,儲蓄,理財"
https://podcasts.apple.com/tw/podcast/%E5%95%86%E5%91%A8%E8%AE%80%E6%9B%B8%E6%9C%83-%E6%89%93%E9%80%A0%E9%AB%98%E7%B8%BE%E6%95%88%E5%9C%98%E9%9A%8A-%E5%85%A8%E7%90%83%E7%9F%A5%E5%90%8D%E9%A0%98%E5%B0%8E%E5%8A%9B%E6%95%99%E7%B7%B4%E6%95%99%E4%BD%A0%E5%B8%B6%E4%BA%BA%E5%8F%88%E5%B8%B6%E5%BF%83/id1537748440?i=1000639962941,,,,,,
,和碩賣iPhone中國最大廠區6成股權！ 看懂童子賢「優雅的出走」,和碩將旗下在中國最大廠區昆山廠62.5%股權，賣給立訊集團。難道和碩不做蘋果生意了嗎？看懂和碩藏在重大訊息中的盤算。,財經,產業動態,2024/01/01,"apple,鴻海,緯創,蘋果,印度,昆山,和碩,立訊"
,台股快萬八，0050還能買嗎？實證：買在高點都賺,12月28日，台股加權股價指數1萬7910點作收，距離萬八剩不到百點，這個時候，定期定額買0050還能繼續買嗎？本文作者認為，0050在2022年的1月時，曾經高到150元。跟2022年1月比起來，現,財經,投資理財,2023/12/29,"台股,0050,加權指數,定期定額,ETF"
,愛子早夭、台北的米其林旅館月虧千萬　她領悟「灰階人生」打造花蓮暴紅旅宿 - 商業周刊第1842期 - 商周線上讀,假日遊客不斷湧入花蓮的林榮新光車站，要到附近一家開幕不到半年，主打度假結合身心平衡的「丘丘•森旅」。一手催生此旅宿品牌的人，是過去經營都會設計飯店的Home Hotel執行長王念秋。7年前她驚喜懷了雙胞胎，醫師卻對她說：「其中有個寶寶小腦的地方是黑色，代表沒發育，這不太正常。」孩子慶祝完一歲生日，病況急轉直下，醫師說：「請你們要有心理準備……，」,人物特寫, ,2023-03-02,"王念秋,飯店,花蓮,米其林,品牌"
,ASML台灣大徵才！人資長：這3大特質，是我們特別想找的人才,ASML台灣大徵才，具備哪些特質的人最有機會？ASML台灣暨東南亞區人資長劉伯玲強調，會持續進行策略性的薪資福利調整，給員工全方位職能培訓和全球工作輪調機會，以保持ASML在人才市場的競爭力。,管理,領導馭人,2023/03/24,"薪資福利,ASML徵才,輪調外派,半導體徵才,ESG"
,日本高齡化「去空屋」奇招》100日圓，就能買到輕井澤小木屋！,1.日本高齡化少子化問題日益嚴峻，日本總務省統計局報告指出，全日本已有超過800萬戶空屋閒置，預估在10年後，全日本將會有超過2000萬戶空屋。2.為了解決空屋問題，日本房仲網站鎖定40歲以下年輕人，,國際,全球話題,2020/09/30,"日本空屋,日本,全國渡鳥生活俱樂部,輕井澤小木屋,空屋Gateway"
,好好說話》「爽約」也有分等級！臨時須取消約會，最好提前多久說、怎麼說比較好？,1.取消邀約越早越好。最好是在你一得知計畫有變，時間撞期時就要跟對方說，這樣也能讓對方有更多彈性調整的空間。2.改期要提出具體時間。若是當下真的無法確定可行時間，那也要明確跟對方說明，何時可以給他答覆,職場,職場修練,2021/05/25,"爽約,取消邀約,提前多久,臨時改時間"
,2023年台灣經濟到底好不好（下）：最久蛋荒、平均年薪創新高、房貸爆表,2023年市場職缺連10個月破百萬大關，誰最缺工？平均年薪在2023年漲到新高，那年終獎金如何？購屋房價、房貸金額雙創新高，是誰推了一把？,焦點,時事分析,2023/12/29," 缺工,職缺, 缺蛋, 房價, 年薪, 房貸"
,品質越好，浪費越少　開箱全台最貴Buffet吃什麼 - 商業周刊第1864期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,生活新鮮事, ,2023-08-03,"饗A Joy,台北101,Buffet,饗賓餐旅,松露小籠湯包"
,火鍋客單價1500到3000元，王品、乾杯都在開！高價火鍋誰在吃？,王品、乾杯、新天地等3大餐飲集團，分別在2023年下半年開設全新高價火鍋品牌，平均客單價從1500元～3000元不等。餐飲產業分析師劉人豪指出，台灣餐飲持續走向極端M型化，低價就是遍地的獨立式餐飲。如,財經,產業動態,2023/12/29,"王品,火鍋,乾杯,新天地,餐飲"
,只賺15％，多的就寵客！火鍋界LV連紅17年 - 商業周刊第1623期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,特別企劃, ,2018-12-20,
,用智慧選股廣納收益打造夢想基金 上班族輕鬆入手,文章提供：貝萊德投信行銷資訊為了圓夢，很多上班族都會藉由投資來打造夢想基金，然而往往會面臨兩個問題：(1)如何選擇適合的標的？(2)如果投資過程不順利該怎麼辦？全球資產管理專家貝萊德建議，上班族投資配,財經,投資理財,2023/10/20,
,為什麼男生退休後比女生容易早死？看懂人類演化的秘密：「阿嬤效應」,1.越來越多研究認為，若在65歲之前退休，退休後不久，死亡率會微小但「統計上顯著」地上升。為什麼退休對大腦功能有這麼大的影響？2.有意思的是，較早退休時，男性死亡率增加的幅度，又明顯多於女性。退休男性,生活,養生保健,2020/01/06,"大腦,退化,退休,死亡率"
,一輩子工作到退休，也不知自己到底喜歡什麼？TED講者給大家的建議是...,很多人說，工作只是工作，不要看得太重，人生還是快樂最重要，但每一個人一生花在工作上的時間長達8萬個小時，與工作相處的時間比給自己與給家人的時間還長，如果沒有一個滿意的職業，如何創造快樂的人生？然而什麼,職場,職場修練,2016/02/05,"什麼工作可以做一輩子,工作一輩子,可以做一輩子的工作,什麼工作可以一輩子,適合一個人的工作,一輩子的工作,做一輩子的工作"
,70歲張小燕「不退休」教我的事：日積月累做有興趣的事，才是你可以捧牢的「鐵飯碗」,成功者的腦袋，的確是不同！張小燕手上最後一個節目「小燕有約」停了，沒有事業、沒有主持，完全沒有舞台，對於這麼一位年近70歲的人，一般人的第一個反應一定是，年紀大了，工作幾十年也累了，趁這個時候退休，讓,職場,職場修練,2018/02/27,"張小燕,興趣,鐵飯碗"
https://www.youtube.com/watch?v=LOhEXd7QlFs,,,,,,
,企業對戰爭態度最兩極、科技業最畏戰　「不是我們怕，是客戶怕！」 - 商業周刊第1885期 - 商周線上讀,商周針對515位台灣企業家大選民調裡，發現「擔心兩岸發生戰爭」，在7項影響投票意向的要素，不僅不是排名第一，而是排名落在經濟政策與供電穩定之後。而進行交叉分析後更發現，台灣企業家們對此態度最兩極，有人很擔心，如科技業；另有一部分人卻覺得是假議題。商周也親訪超過10位科技業者得到的結論是：畏戰的，不是企業本身，而是他們的客戶！,封面故事, ,2023-12-28,"戰爭,兩岸,科技業,總統大選,企業"
,企業對戰爭態度最兩極、科技業最畏戰　「不是我們怕，是客戶怕！」 - 商業周刊第1885期 - 商周線上讀,商周針對515位台灣企業家大選民調裡，發現「擔心兩岸發生戰爭」，在7項影響投票意向的要素，不僅不是排名第一，而是排名落在經濟政策與供電穩定之後。而進行交叉分析後更發現，台灣企業家們對此態度最兩極，有人很擔心，如科技業；另有一部分人卻覺得是假議題。商周也親訪超過10位科技業者得到的結論是：畏戰的，不是企業本身，而是他們的客戶！,封面故事, ,2023-12-28,"戰爭,兩岸,科技業,總統大選,企業"
,在黑暗中摸索前進 - 商業周刊第1883期 - 商周線上讀,一個由二代接班、兩岸營業額共約30億元的中型企業，幾乎每天都面臨重大抉擇。從在台灣設新廠的廠商選擇，到近期面對美國大客戶要求將中國工廠轉移至東南亞，該如何選地等等。這樣的中型企業，是最尷尬的規模，要大不大，要小不小，面對現況經營，完全沒問題，但如果面對改變，要擴張、要發展，老闆的經驗往往不足，這就好像每天都要在黑暗中摸索，要靠點運氣，才能做出正確決定。,商場自慢塾, ,2023-12-14,"二代,接班,中國,東南亞,中型企業"
,預約第凡內早餐　亞洲第一間Tiffany咖啡館信義區登場 - 商業周刊第1885期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,生活新鮮事, ,2023-12-28,
,2023年台灣經濟到底好不好（上）：出口年增回溫、GDP到底多少？,2023年出口連12黑，但出口總值仍然成長，背後原因是什麼？台股港股暌違30年黃金交叉，台股距離萬八不到100點。股民瘋ETF，158檔台股ETF資產規模衝上1.84兆元，史上最高！,焦點,時事分析,2023/12/29,"通膨, 經濟成長, 通膨, GDP, 台股"
,2024總統辯論懶人包》美中台關係、房產爭議、廢死、核能激烈交鋒，侯、柯、賴談話重點一次看,2024年總統大選電視辯論會，於12月30日下午2點進行。辯論會共有4個階段：申論、媒體提問、交叉詰問、結論。3人就兩岸、台美、房產爭議、廢死、核能等議題進行辯論。本次參與提問的媒體為台視、三立、鏡傳,焦點,時事分析,2023/12/31,"侯友宜,2024總統大選,居住正義,柯文哲,廢死,台美關係,兩岸關係,核能,總統大選,總統政見,總統辯論,賴清德,能源政策"
,陪另一半出席正式場合，「穿錯色」竟會搶人風頭？向美國總統學正裝搭配,1.夫妻一同出席尾牙、春酒、典禮、企業家庭日等商務社交場合，要配合伴侶的職位選擇穿著。2.夫婦並肩出席重要場合時，兩人服裝通常會有「共同元素」。當男性打著某種顏色的領帶，而他身旁的夫人則會穿上相應顏色,焦點,時事分析,2021/01/29,"正式場合,夫妻,陳麗卿,穿搭,美國總統,就職典禮"
,缺工又低薪，46％企業發愁　誰能解決拚經濟最大怪象 - 商業周刊第1885期 - 商周線上讀,想搶台灣經濟選民、企業主的選票，最有效的是什麼？答案是，拚經濟！根據「商周企業家大選民調」，在7個影響投票意向的選擇中，經濟政策最具影響力、排名第一。但目前台灣低薪又缺工的經濟怪象尚未解決，46％企業因人力不足發愁，而誰能夠真正解決這個問題，就能搶到最多企業主選票。,封面故事, ,2023-12-28,"潘思亮,缺工,日本,人才,民進黨,低薪,經濟"
,缺工又低薪，46％企業發愁　誰能解決拚經濟最大怪象 - 商業周刊第1885期 - 商周線上讀,想搶台灣經濟選民、企業主的選票，最有效的是什麼？答案是，拚經濟！根據「商周企業家大選民調」，在7個影響投票意向的選擇中，經濟政策最具影響力、排名第一。但目前台灣低薪又缺工的經濟怪象尚未解決，46％企業因人力不足發愁，而誰能夠真正解決這個問題，就能搶到最多企業主選票。,封面故事, ,2023-12-28,"潘思亮,缺工,日本,人才,民進黨,低薪,經濟"
,日本移工薪資逾40k、去韓國不用仲介費⋯越南街頭實況：年輕人不想到台灣了,越南移工一直是台灣製造業主要勞動力來源。從2018年開始，在台灣工作的外籍移工超過70萬人，其中超過6成都是產業移工，越南移工占了近4成5。但年輕越南移工對台灣的熱情正在消褪。2018年，日本首次超過,國際,全球話題,2023/11/29,"仲介,勞工,越南,移工,缺工"
,柯文哲專訪：缺工用人頭稅管　台積電是全民割血飼鷹 - 商業周刊第1885期 - 商周線上讀,民眾黨總統參選人柯文哲看缺電、缺工：供電不是宗教信仰問題，以前我也反核，可是半導體產業能轉彎嗎？分類、總額、管制解缺工題，用人頭稅就好。學校該退就退，每個水門要控制。兩岸問題不是海峽兩岸，是太平洋兩岸，這樣想才能通。台積電是意外，是全民割血飼鷹，台灣已經是荷蘭病了。,封面故事, ,2023-12-28,"台積電,ecfa,CPTPP,柯文哲,大巨蛋,兩岸"
,頂尖企業如何讓「碳」成為翻身致勝的絕佳商機？,在全球淨零趨勢下，碳已是企業無法迴避的課題，卻也能成為企業翻身的契機！日前由商周主辦的2023碳競爭力高峰會中，便邀請緯創、momo、台泥、DHL、Alibaba.com等國內外指標企業，分享他們掌握,焦點,,2023/12/05,"碳競爭力,ESG,碳盤查,碳中和,淨零"
,黃仁勳台大畢典演說全文》奔跑吧！不論是為了覓食而奔跑，或是不被獵食而奔跑,台灣大學5月27日舉行畢業典禮，並邀請輝達（Nvidia）創辦人黃仁勳擔任致詞嘉賓。黃仁勳全程演講20分鐘，內文為演講內容。,焦點,時事分析,2023/05/31,"Nvidia,AI,黃仁勳,畢業,輝達,台大"
,放棄手機，只花一天！　黃仁勳：我只做最獨特的事 - 商業周刊第1507期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,封面故事, ,2016-09-29,
,一夕撤退手機戰場！黃仁勳享受成功也享受失敗：要用孩子眼光看世界 - 商業周刊第1855期 - 商周線上讀,黃仁勳創立Nvidia以來，一直擔任執行長，如今Nvidia的風光，背後卻是他歷經30年的大起大落，無數次與巨人博弈的過程。曾經研發的產品選錯邊，公司差點倒閉；又因為手機晶片市場有高通、聯發科等對手競爭，難施展拳腳，只好放棄這個拚到市占前5的戰場，轉推AI生態系。但這些成功與失敗，他都享受，他說：要用孩子眼光看世界！,封面故事, ,2023-06-01,"黃仁勳,輝達,英特爾,繪圖處理器,AI,人工智慧"
,在川菜小館巧遇黃仁勳》他說：如果相信，就持續去做 - 商業周刊第1855期 - 商周線上讀,「我在台北小巨蛋附近吃飯，遇到黃仁勳在隔壁！」5月23日晚間，同事發了一則訊息到工作群組裡，我馬上回：「在哪？現在過去可以嗎？」20多分鐘後，我和社群編輯柏燕走進台北巷弄間一家叫花娘小館的川菜餐廳，依然不敢置信，這位全世界瘋狂討論的科技巨擘黃仁勳，就在這間一道菜只要2、300元的餐廳裡，坐在我們隔壁，和他的員工們聚餐。,封面故事, ,2023-06-01,"黃仁勳,AI,Nvidia"
,黃仁勳台大畢典演說全文》奔跑吧！不論是為了覓食而奔跑，或是不被獵食而奔跑,台灣大學5月27日舉行畢業典禮，並邀請輝達（Nvidia）創辦人黃仁勳擔任致詞嘉賓。黃仁勳全程演講20分鐘，內文為演講內容。,焦點,時事分析,2023/05/31,"Nvidia,AI,黃仁勳,畢業,輝達,台大"
,放棄手機，只花一天！　黃仁勳：我只做最獨特的事 - 商業周刊第1507期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,封面故事, ,2016-09-29,
,一夕撤退手機戰場！黃仁勳享受成功也享受失敗：要用孩子眼光看世界 - 商業周刊第1855期 - 商周線上讀,黃仁勳創立Nvidia以來，一直擔任執行長，如今Nvidia的風光，背後卻是他歷經30年的大起大落，無數次與巨人博弈的過程。曾經研發的產品選錯邊，公司差點倒閉；又因為手機晶片市場有高通、聯發科等對手競爭，難施展拳腳，只好放棄這個拚到市占前5的戰場，轉推AI生態系。但這些成功與失敗，他都享受，他說：要用孩子眼光看世界！,封面故事, ,2023-06-01,"黃仁勳,輝達,英特爾,繪圖處理器,AI,人工智慧"
,在川菜小館巧遇黃仁勳》他說：如果相信，就持續去做 - 商業周刊第1855期 - 商周線上讀,「我在台北小巨蛋附近吃飯，遇到黃仁勳在隔壁！」5月23日晚間，同事發了一則訊息到工作群組裡，我馬上回：「在哪？現在過去可以嗎？」20多分鐘後，我和社群編輯柏燕走進台北巷弄間一家叫花娘小館的川菜餐廳，依然不敢置信，這位全世界瘋狂討論的科技巨擘黃仁勳，就在這間一道菜只要2、300元的餐廳裡，坐在我們隔壁，和他的員工們聚餐。,封面故事, ,2023-06-01,"黃仁勳,AI,Nvidia"
