content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
,天冷常犯11種NG行為：洗熱水澡、狂搓暖暖包⋯從「4大生活場景」一次解析,儘管天氣冷，洗澡時水溫還是以40度以下為佳，避免血管因溫度變化而快速縮張。用暖暖包時其實不用搓，就會慢慢發熱。搓只是加快散熱，同時也讓持續時間變短。使用電暖器時對著自己，是短暫取暖方式！應將電暖器擺在,生活,養生保健,2023/1/13,"電暖器,熱水澡,暖暖包,電熱毯"
,一次學會，寒冬10樣取暖神器的英文：暖暖包沒有bag、羽絨衣不是feather,天氣變冷了！暖暖包的英文是什麼？羽絨衣又該怎麼說？快來學學這些冬天常見物品的英文吧！1. 暖暖包答案就在影片中喔，快找找看！廣告找到了嗎？沒錯，就是hand warmer！Today is freez,職場,英文學習,2016/2/3,"羽絨衣 英文,暖包 英文,大學t 英文,暖暖包 英文,暖暖包英文,暖氣 英文,毛帽 英文"
https://podcasts.apple.com/tw/podcast/%E5%95%86%E5%91%A8%E8%AE%80%E6%9B%B8%E6%9C%83-%E6%8A%95%E8%B3%87%E5%A4%A7%E5%B8%AB%E5%B7%B4%E8%8F%B2%E7%89%B9-%E8%91%9B%E6%8B%89%E6%BC%A2-%E7%A7%91%E6%96%AF%E6%89%98%E8%98%AD%E5%B0%BC%E7%9A%84%E5%AF%A6%E6%88%B0%E6%99%BA%E6%85%A7-%E5%B8%B6%E4%BD%A0%E8%B5%B0%E4%B8%8A%E8%B2%A1%E5%AF%8C%E4%B9%8B%E8%B7%AF/id1537748440?i=1000639391595,,,,,,
,比加薪更重要的事　好市多靠「交叉培訓」零缺工 - 商業周刊第1884期 - 商周線上讀,台灣仍深陷缺工泥淖，晶華、好市多、無印良品等產業龍頭正利用交叉培訓（Cross-Training），培訓員工原本職位以外的工作技能，找出缺工解方。交叉培訓是指，員工學習其他職位或部門的工作技能，藉此提升能力、加薪，公司也能提升生產力。晶華成功把缺工率從2成壓到5%，好市多更是零缺工，達到企業、員工雙贏的成效。,產業風雲, ,2023/12/21,"缺工,零售業,餐飲,晶華,好市多,無印良品,南園,交叉培訓,加薪"
,寄錢給員工父母、發放「離職紅包」...看海底撈離職率僅1成、遠低於同業平均的成功領導術,優秀領導者都是營造氛圍的高手說到營造團隊氛圍的話題，我想起了我的第一份工作。當時，我作為《實話實說》節目組成員在中央電視台工作，直屬上級崔永元老師就是一個善於營造團隊氣氛的高手。在《實話實說》錄製空檔,管理,領導馭人,2018/12/10,"員工,父母,發放,紅包"
,從清潔工到Google首席科學家！16歲到美國還不會講英文，華人美女「學霸」33歲就拚到史丹佛終身教授,每年，頂級學府史丹佛大學都會舉辦一個科技比賽，叫做「ImageNet視覺識別挑戰」。要知道來參加比賽的可不是學生團隊，而是全球的科技巨頭公司。谷歌、微軟、百度每年都會來這個比賽報到，展示近年來在人工智,職場,心靈成長,2017/5/18,"美國,3,國家首席瑕疵,16歲英文"
,如果一個人能力很強卻沒大學學歷，你會用嗎？4個學歷在人生的重要作用,學歷在人生的作用這篇文章我想為各位分析一個問題：學歷的作用是什麼？因為太多人被以下幾個問題困擾：我應該從專科插大嗎？我應該去考研究所嗎？我想，任何一個直接為你作答的人都不負責任，所以，這篇文章將會從更,職場,職場修練,2018/5/16,"沒有大學學歷,學歷重要嗎,一個人,大學學歷重要嗎,學歷,沒有學歷,大學學歷"
,從負債潦倒到億萬人生...40年當鋪老闆秦嗣林：飛黃騰達時，人說的都是假話，只有落魄失意時，說話才真,編按：當鋪老闆秦嗣林，從小父親經商失敗，家中負債，高中輟學，到當鋪裡當學徒。作者開業的第一筆生意就遭遇騙局，也經歷過大大小小的失敗，最後奮力打拼成為市值上億的大老闆。每個人都會面臨很多生命中的「原罪」,職場,職場修練,2017/6/27,負債人生
,生病，給我們的提醒：世上所有的病，都是情緒打了敗仗,1.當皮膚過敏、喉嚨不適、胃痛、失眠多夢、經常性頭痛等症狀，我們常常會想：是不是身體出現什麼問題了？其實很多時候，經常性的負面情緒才是幕後黑手。2.身體不會說謊，它忠實貯存所有的情緒，而生病就是在提醒,職場,心靈成長,2021/3/6,"生病,生理,焦慮,壓力,憂鬱,心理"
https://www.businessweekly.com.tw/careers/blog/3005736,,,,,,
https://www.youtube.com/watch?v=TsniVWUg9kE,,,,,,
,泰國人均所得不到台灣4分之1，哪裡吸引台大、成大生留學？ - 商業周刊第1868期 - 商周線上讀,泰國新製造興起，帶來骨牌效應，包括資金、技術、人才都往這裡靠攏。它也成為台灣頂大生攻讀研究所的熱門留學選項，中國中產階級父母，也搶著送孩子到泰國唸國際學校。為何一個人均所得不到台灣4分之1的國家，會受到兩岸年輕人喜愛？一起來看。,封面故事, ,2023/8/31,"泰國,留學,東協,朱拉隆功大學,東南亞留學,新南向"
,一年只做3個月生意，就賺2億！他如何把「3天就腐爛」的水蜜桃做成大規模生意,一個愛吃水蜜桃成痴的年輕人，用7年時間把家鄉特產的水蜜桃打造成一年當中只賣3個月、巡迴美國8個州，所到之處皆大排長龍的「年度潮牌」——The Peach Truck。他的故事證實了只要有完善的物流與行,國際,全球話題,2019/9/20,"物流,水果,水蜜桃,潮牌"
,2024副總統電視政見首場發表會懶人包》吳欣盈、蕭美琴、趙少康3人交鋒重點一次看,&#128073;&#127995;商周總統大選專題報導：10個經濟問題，3位參選人怎麼答2024年總統大選，首場副總統電視政見發表會，於12月21日晚間7點登場。政見發表會有3輪，每人每輪10分鐘。,焦點,時事分析,2023/12/23,"副總統政見發表會,吳欣盈,趙少康,蕭美琴,2024總統大選"
,九份、日月潭外國遊客只愛來一次！日本調查：小巷弄是台灣觀光救星,「東西出得去，人、財進得來」，這是各國發展觀光業的目標。不過包括台灣在內，不少國家近年來都面臨國際遊客花費縮水的問題。聯合國世界觀光組織（WTO）統計，自2000年至2018年，國際觀光客人數成長一倍,焦點,時事分析,2020/1/30,"觀光客,日本,觀光業,旅遊,韓國,體驗"
,政府少製造不必要高潮！觀光教父嚴長壽：消耗型旅遊對一切都是傷害 - 商業周刊第1847期 - 商周線上讀,疫情解封後各個連假許多暴漲式的觀光飯店開價，面對高價格、卻未必能端出相應高價值的國旅，有觀光教父之稱的公益平台文化基金會董事長嚴長壽直言，很多飯店「提供路邊攤的品質，卻賣五星級飯店的價格。」他擔憂，隨旅遊人潮從國旅移往國外，炒短線的飯店業者恐會血本無歸。而台灣近年暴起暴落的消耗型態旅遊，更對旅客、業者、自然環境等，是全盤皆輸。究竟該怎麼做？怎麼想？請看商周的專訪。,封面故事, ,2023/4/6,"嚴長壽,飯店,旅遊,觀光,國旅,連假"
,從經營社群到服務同仁，新光人壽透過 WEBA 創造保險新體驗,社群要怎麼經營，才能提高粉絲數？如何讓粉絲變成忠實客戶？這是企業在經營社群時最關注的課題。新光人壽子品牌「人生設計所 LIFE Lab.」，只用了短短 5 年時間，就讓 LINE 官方帳號的好友數超過,財經,商業趨勢,2023/12/20,
,斷開雜亂人生》她的過年不必大掃除  設計師的零雜物生活 - 商業周刊第1731期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,封面故事, ,2021/1/14,
,三人座沙發只能坐一人，兒子得在玄關吃飯......購物狂的她如何告別囤積症？ - alive - 商業名人的生活美學,「真不好意思，家裡這麼亂⋯⋯」屋主馬佩詩帶我們走進家門時，緊張到頻頻賠不是。為了這次年節前夕的採訪，她坦言，前一天晚上，自己失眠整夜。馬佩詩一家四口住,"
                    風尚
                    
                        Style
                    
", ,2022/6/22,"整理,章凱閎,囤積症,整聊,購物,斷捨離,居家"
,年終大出清，人生整理術 - 商業周刊第1731期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,CEO的攝影之眼 , ,2021/1/14,
https://www.youtube.com/watch?v=l4Ax63HJ-kY,,,,,,
,國際創投眼中看不見台灣　IT人才卻成搶手貨 - 商業周刊第1829期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,封面故事, ,2022/12/1,"新加坡,創投,新創,人才"
,當顧客的「快樂販賣機」　車神娜娜年賣703輛車 - 商業周刊第1642期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,特別企劃, ,2019/5/2,
,北京經濟關鍵詞「先立後破」　扶植銀髮經濟、人民幣恐回貶 - 商業周刊第1884期 - 商周線上讀,2024中國經濟方針給出12字結論：穩中求進，以進促穩，先立後破。先求穩定「舊」產業如電商、補教、房地產等，續攻新產業如銀髮經濟、減碳、AI，不再追求高數字成長同時，也拖慢成長率與人民幣續升力度。,封面故事, ,2023/12/21,"房地產,中國,人民幣,習近平,維穩"
,中國供應鏈洗牌：中企現在不選越南，這2原因讓他們都往泰國走,隨著中美貿易戰發展，過去在中國深耕發展的跨國供應鏈，正在進行重構。關稅優惠、新興市場潛力高的東協，成為供應鏈轉移熱門地。東協首選的投資對像是越南，但由於基礎建設和排華風險考量，中資更青睞泰國。專家表示,國際,全球話題,2023/7/28,"供應鏈, 越南, 東協,中國, 中資, 中美貿易戰, 泰國,外資"
,2024總統大選》投票日期、投幾票、帶什麼？3位候選人政見一次看,2024年總統大選已確定選舉人號次，民眾黨候選人柯文哲、吳欣盈為1號；民進黨候選人賴清德、蕭美琴為2號；國民黨候選人侯友宜、趙少康為3號。《商業周刊》為您整理這次總統大選何時投票、投幾票、要帶什麼證件,焦點,時事分析,2023/12/21,"民進黨,侯友宜,2024總統大選日期,柯文哲,改變世界的一票,賴清德,民眾黨,總統大選,國民黨,2024總統大選"
,AI續熱？黃金看漲？ECFA結束？3大議題、11個問題全解惑 - 商業周刊第1884期 - 商周線上讀,商周整理2024年最重要的3大議題，地緣政治、經濟趨勢和投資布局，解答ECFA會不會被取消、俄烏及以巴戰會打多久、台灣總經及產業展望、黃金及股匯債等各資產的布局、AI是否會繼續熱等議題。,封面故事, ,2023/12/21,"2024,台灣,地緣政治,投資,AI,通膨"
,看懂拼多多破盤價還能賺錢的秘密！市值超越阿里巴巴、亞馬遜也怕它,拼多多市值超越阿里巴巴，成為美國上市市值最高的中國公司。它靠社交電商賺到第一批賣家和用戶，再憑藉「全託管模式」創造驚人低價。美國版的拼多多Temu，也已是美國造訪人數第4大的電商平台。,財經,產業動態,2023/12/23,"京東,電商,拼多多,Temu,阿里巴巴"
,杉與橙用行動響應COP28 打造Green Gift為地球也為自己找回恢復的力量,甫在12月中落幕的第28屆聯合國氣候峰會（COP28），台灣不僅籌組永續團隊，前進杜拜參與盛會，善盡身為地球一分子的責任，還呼應今年的「團結、行動、落實」主題，帶著已在台灣落地執行的跨界合作解決方案，,焦點,,2023/12/22,"杉與橙,台灣永續團隊,穩懋半導體,COP28,穩茂生藥"
,60歲「被失業」，應該存夠錢，為何要擔心家計？被刻意掩蓋的中年失業真相,一般人常有這樣的錯覺：以為自己能做到「該退休的那一天」，然後無縫接軌，隔天開始領勞保年金，衣食無憂。這個錯覺，將造成失去警覺性，不去做該有的預防與準備，把自己與家庭推落貧窮的深淵。,職場,職場修練,2019/10/24,"中年失業,存錢,求職,賺錢,中年,找工作"
,一路從科長，拚到銀行副總⋯特休、退休金卻一夕歸零！為什麼？,1.有些工作者在公司努力奮鬥，終於晉升公司經理人，卻在發生勞資爭議時才發現自己已經不適用勞動基準法。資遣費、退休金、特休假一夕歸零，在法律上沒有任何保障。2.為避免上述情形發生，要先搞清楚自己的身分是,職場,職場修練,2022/7/20,"勞基法,資遣費,特休,退休金,委任經理人"
,65歲退休、平均餘命81歲：一個公式算退休金需要多少,「你不理財，財不理你」，或許你早已意識到這一點，卻總是欠缺行動力。也許你已訂立了理財目標，卻不清楚這有沒有符合不同人生階段的需求：一個人18歲初出茅廬的期待，會與他65歲準備享受退休生活需求一致嗎？「,財經,投資理財,2023/10/30,"避險,保險,退休金,儲蓄,理財"
,18歲拿500元闖天下、拚成房產大亨還斜槓當畫家，御盟集團邵永添：貧窮是上天給我的厚禮 - alive - 商業名人的生活美學,8月初，高雄金馬賓館當代美術館集結吳念真、周書毅、劉芳一、邵永添和何采柔等5位來自不同領域的創作者，規畫《Leave A Message留言》展。開展,"
                    文化
                    
                        Culture
                    
", ,2023/10/1,"高雄,御盟集團,金馬賓館,林秀娟,晶英"
,比爾蓋茲拚花東》去台化退散、全球續投！台灣4大新聚落逆風成長 - 商業周刊第1838期 - 商周線上讀,商周線上讀，收錄台灣《商業周刊》雜誌歷年報導文章，包括第一桶金、金磚四國、一個台灣兩個世界、成功者的筆記本、台灣哥倫布、新零售、新製造、新物種等領先觀念，記錄台灣與世界二十年來的趨勢改變。,封面故事, ,2023/2/2,"台灣,地熱,微軟,電池,電動自行車,植物肉,地緣政治"
,「上班與上進之間，我們選擇上香」30歲中國電商人資：高薪也不開心，我修行去 - 商業周刊第1860期 - 商周線上讀,以往充滿狼性的中國年輕人，為什麼突然變佛？「在上進和上班間，選擇上香；在關係和體系間，選擇佛系。」此順口溜與今年五一假期寺廟遊門票預訂量比去年多11倍，都可看出年輕人從追求物質生活，改追求內心、甚至裸辭修行，「經濟形勢不好，這是一種出路」,封面故事, ,2023/7/6,"中國,青年,五一,躺平,職業倦怠,修行,上香"
