content_id,content_title_h1,content_title_description,content_class_main,content_class_sub,content_date_time,content_tag
5126098?utm_source=line_cw&utm_medium=social&utm_campaign=line_cw-social-deeplink-231221-5126098&_branch_match_id=1267721222173821172&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXTywoyMnMy9ZLLtdLzs%2FVKynXNy51iirJL%2Fdzc0sCAHlSAdQlAAAA,他大學4年狂修265學分，擁18張教師證成教甄加分利器,曾任教台南高工的賴嘉宏擁18張教師證，能教18個中等教育科別，數量是全國第五多。對他來說，比那一疊證書更重要的是，藉由每段期程明確、有終點的考照旅程，開啟學習一項又一項新事物的起點。,人物,人物特寫,2023-06-25,"賴嘉宏,證照,教師證,教甄"
5128678?utm_campaign=line_cw-social-daily-231222-5128678&utm_source=line_cw&utm_medium=social,跳槽啟動高薪循環　職場學暢銷作家湯普森：時刻想著「我要離職」,在這個「安靜離職」、Z世代質疑朝九晚五的年代，我們究竟該如何看待工作？如果想換工作，又有什麼指南可遵循？職場學專家湯普森，給了直達靈魂叩問的建議。,人物,大師觀點,2023-12-21,"職場,加薪,高薪,安靜離職"
5128677?utm_campaign=line_cw-social-daily-231222-5128677&utm_source=line_cw&utm_medium=social,專訪教育部長潘文忠》教學3年泡在疫情裡、挺過無恥課綱　108課綱上路4年成效如何？,108課綱在各方意見中顛簸前行已滿4年，近期兩項國際測驗公布成績，好表現等同間接給予肯定。教育部長潘文忠如何勾勒未來課綱新方向？,教育,教育趨勢,2023-12-21,"潘文忠,108課綱,教育部長,PISA,閱讀"
5128680?utm_campaign=line_cw-social-daily-231222-5128680&utm_source=line_cw&utm_medium=social,天下晨間新聞　12項ECFA優惠關稅取消，北京沒說透的事,中國取消12項ECFA優惠關稅！「介選」之外，釋放什麼信號？耶誕老人復工，年終漲勢，未完待續。,財經,財經焦點,2023-12-22,"ECFA,美股,耶誕行情,OPEC,油價,豐田汽車,大發汽車"
5128552?utm_campaign=line_cw-social-daily-231222-5128552&utm_source=line_cw&utm_medium=social,中國AI手機賣到缺貨！掃描文件就幫你生成簡報，非蘋陣營機會來了,【2024經濟大預測】2023年，全球感受到生成式AI的威力；2024年AI將更加接地氣，落地到你我的裝置中，不再完全仰賴雲端計算。那會是什麼樣的體驗？,產業,科技,2023-12-12,"邊緣AI,宏碁,英特爾,聯發科,手機,AI PC,2024經濟大預測"
5120356?utm_source=line_cw&utm_medium=social&utm_campaign=line_cw-social-deeplink-231222-5120356&_branch_match_id=1267721978909461926&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXTywoyMnMy9ZLLtdLzs%2FVKynXNykKDSvzyCr2cEsCAJYccZ0lAAAA,考上建中卻誤入歧途...執鞭38年，他看盡第一志願的曲折與動人,林明進，躍出講台和課本之外的人生導師，幫學生導以正路。是陪伴、是幫助、是支持、是安慰。這才發現，原來老師不只是工作，是可以改變他人人生的。「有學生就會問題，不要怕班上有問題，要及早發現問題。成功有一條路，失敗也有一道光。」,人物,人物特寫,2022-03-16,"家長,孩子,建中,老師,林明進"
5128671?utm_campaign=line_cw-social-daily-231222-5128671&utm_source=line_cw&utm_medium=social,台灣總統大選的低薪議題：從「斜槓青年」到「青貧族」，年輕選民會如何投票,台灣薪資停滯20年，歷屆政府都承諾解決，但一直沒有改善。有調查顯示低薪困境是年輕選民最重視的議題之一，將對候選人構成選舉壓力，長遠更可能會損害台灣青年對民主政治的信心。,政治社會,政治,2023-12-21,"總統大選,2024總統大選,台灣,年輕人,低薪,青貧族,選民,人才流失"
5128379?utm_campaign=line_cw-social-daily-231222-5128379&utm_source=line_cw&utm_medium=social,普丁還能打多久？2024俄羅斯政經局勢大預測,【2024全球大趨勢｜歐洲】俄羅斯豐富的油氣收入，一直為這場持久戰挹注資金，但不可能永遠下去。,重磅外媒,經濟學人,2023-12-08,"2024全球大趨勢,普丁,俄羅斯,烏俄戰爭"
5128533?utm_campaign=line_cw-social-daily-231222-5128533&utm_source=line_cw&utm_medium=social,視訊看病成新常態？韓國上路前先被「判死刑」，台灣2024見真章,【2024經濟大預測】疫情間，全台約46萬患者視訊看診，助攻遠距醫療發展。而疫情之後，遠距醫療會正式落地，開創新局？還是跟韓國一樣，只剩窄門？2024年就見分曉。,健康關係,健康醫療,2023-12-12,"遠距醫療,線上看診,慢性病,2024經濟大預測"
5128653?utm_campaign=line_cw-social-daily-231222-5128653&utm_source=line_cw&utm_medium=social,物理治療師：想活到100歲　快開始每天做一種運動,對長壽最有幫助的運動存在嗎？看看物理治療師怎麼說。,運動生活,運動,2023-12-19,"長壽,走路,重量訓練,阻力訓練,有氧運動,物理治療,關節,延年益壽,伸展,老化,健康老化,抗老化,高齡"
https://www.cw.com.tw/marketing/plan/432/GC23110033?utm_source=line_cw&utm_medium=social&utm_campaign=2024TWA_line_cw_social_game,,,,,,
https://maac.io/2lPhY/dtbw6,,,,,,
https://www.cw.com.tw/fashion?utm_campaign=line_cw-social-daily&utm_source=line_cw&utm_medium=social,,,,,,
5128687?utm_campaign=line_cw-social-daily-231222-5128687&utm_source=line_cw&utm_medium=social,兩岸ECFA貿易戰，台塑石化傷多大？中國「以戰逼談」，下一個受害產業是？,中國認定台灣「貿易壁壘」後不到一週，取消台灣12項石化產品的ECFA優惠稅率。兩岸貿易戰開打，中國會全面終止ECFA嗎？北京對台企的態度改變了嗎？下一波影響的會是哪些產業？,國際,兩岸,2023-12-22,"ECFA,貿易壁壘,石化,早收清單,台塑石化,機械,工具機"
5122191?template=transformers&_branch_match_id=1267722883711868332&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXTywoyMnMy9ZLLtdLzs%2FVKynX93b3yjT0djXydEsCAE3rJjclAAAA&utm_campaign=line_cw-social-deeplink-231223-5122191&utm_medium=social&utm_source=line_cw,30歲背債500萬！劉邦彥如何靠SurveyCake闖世界？歐洲麥當勞也愛用,25歲那年，劉邦彥用20萬積蓄和學弟郭育廷一起創業「新芽網路 25sprout」，創業超過8年，旗下的SurveyCake雲端問卷，已累積超過25萬名用戶、100家企業客戶遍及五大洲。創業經歷看來一帆風順的他，其實也曾遇上客戶違約，員工薪水沒著落，劉邦彥如何逆境成長，讓「台灣製造」的線上問卷闖進世界，連歐洲麥當勞都用他的產品？,Fast100,經營管理,2022-08-09,"劉邦彥,SurveyCake,雲端問卷,創業,25sprout"
5128509?utm_campaign=line_cw-social-daily-231222-5128509&utm_source=line_cw&utm_medium=social,台灣最大買家！政府採購每年2.2兆，可以幫台灣減碳？,每年招標項目22萬件、總金額超過2.2兆元的政府採購，在公共工程委員會要求下，未來都得揭露碳排。2024年第一階段，將先從每年8000多億的公共工程開始。,環境,永續發展,2023-12-12,"減碳,公共工程,低碳,水泥,鋼鐵,工程會"
https://www.cw.com.tw/marketing/plan/432/GC23110033?utm_source=line_cw&utm_medium=social&utm_campaign=2024TWA_line_cw_social_game,,,,,,
https://maac.io/2lPhY/dtbw6,,,,,,
https://www.cw.com.tw/fashion?utm_campaign=line_cw-social-daily&utm_source=line_cw&utm_medium=social,,,,,,
https://maac.io/2m3qW/dtbw6,,,,,,
5128648?utm_campaign=line_cw-social-daily-231222-5128648&utm_source=line_cw&utm_medium=social,出國旅遊糾紛暴增！20年遊遍70國領隊，教你「八字箴言」保住CP值,旅行最美好的部分就是在出發前，讓自己充滿了期待，多做一些準備，可以讓旅行加分，也可以避免風險。,時尚品味,旅行,2023-12-21,"旅遊糾紛,旅遊爭議,旅行,飯店,機票"
5128674?template=fashion&utm_campaign=line_cw-social-daily-231222-5128674&utm_source=line_cw&utm_medium=social,為藝術園區捐千萬土地　孤獨的藝術大師江賢二：猴子才是土地的主人,走過孤寂的30年，終於在藝壇大放異彩的江賢二，如今放下過去的苦痛和榮耀，在台東一邊籌備藝術園區，一邊持續創作。一輩子追尋藝術的至高境界，他獲得的答案是，藝術並非人生最重要的事，與人的相處才是。,Off學,文化,2023-12-21,"江賢二,當代藝術,高美館,江賢二光影沉浸展"
5128571?utm_campaign=line_cw-social-daily-231222-5128571&utm_source=line_cw&utm_medium=social,健康，長壽才有意義　保養身體3大神器,身心健康、能跑能走，是最令人想活到100歲的主因。「沒有活到100歲，是因為沒有正確使用它（身體），」擅長人體結構學、台灣大學醫學工程學研究所教授呂東武一語中的。 哪些器官是健康抵達人生終點線的領路人？,健康關係,健康醫療,2023-12-20,"健康力,大腦,學習,心血管疾病,生活習慣,肌力訓練"
5095865?utm_source=line_cw&utm_medium=social&utm_campaign=line_cw-social-deeplink&_branch_match_id=1267723685723115446&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXTy5PLCjQA%2BGczLxs%2FeKAqlTjLGdTR7ckAGB1ROoiAAAA,「學會對你不喜歡的人微笑吧！」成熟大人的4個指標,大家說你愛恨分明、個性鮮明，看不慣的人也不會虛偽的交好，引以為傲這樣個性的自己卻發現工作、人緣卻是一團糟，好像大家都在跟自己作對，成為了一隻滿刺的刺蝟。說白了，就是「要學會對你不喜歡的人微笑」，那不是一種軟弱、妥協，而是一種豁達、圓熟。,健康關係,心靈成長,2019-07-02,成熟大人學
5128612?utm_campaign=line_cw-social-daily-231224-5128612&utm_source=line_cw&utm_medium=social,「誰正過著你夢想中的生活？」　Kobe Bryant如何找到自己的隱形天賦？,曾撰寫過1300多篇成功人士專訪，她發現舞台上魅力四射的碧昂絲曾經害羞又內向，NBA傳奇籃球巨星柯比布萊恩（Kobe Bryant）剛出道時也曾茫然。是什麼讓他們扭轉人生，成為世人欽羨的成功象徵？答案是：發掘自己的隱形天賦。,健康關係,心靈成長,2023-12-22,"天賦,選擇,自我探索,自我價值,張福林,Kobe Bryant"
5128529?utm_campaign=line_cw-social-daily-231224-5128529&utm_source=line_cw&utm_medium=social,東協資金到位只等需求爆發　越南、馬來西亞拚半導體「台灣+1」,【2024經濟大預測】受惠美中衝突，東南亞湧入大量外資，待需求恢復便可谷底回升。但若想吃到半導體製造，還得從人才培育開始。新加坡總理交棒、印尼大選倒數，領導人都將面臨美中平衡考驗。,國際,亞洲,2023-12-12,"東協,半導體,美中競爭,2024經濟大預測"
5128686?utm_campaign=line_cw-social-daily-231224-5128686&utm_source=line_cw&utm_medium=social,紅海危機｜馬士基將恢復紅海航線　經濟學人：一圖看懂，航運不會漲成航海王,葉門武裝份子攻擊商船，造成蘇伊士運河航運中斷。但航運量能充足，運費受到的影響有限。疫情期間的大混亂不會重演。,重磅外媒,經濟學人,2023-12-22,"紅海,蘇伊士運河,航運,航海王"
5128630?utm_campaign=line_cw-social-daily-231224-5128630&utm_source=line_cw&utm_medium=social,新手主管最容易犯的錯？KKBOX前總經理：千萬別對下屬說這句話,根據美國高階主管領導顧問公司CEB調查，6成新手主管會在2年內陣亡。如何從「好員工」晉升為「好主管」，顯然是每個職場人的必修課。,管理,管理,2023-12-19,"主管,領導,溝通,團隊管理"
